Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Ghe01G00420	Ghe01G04710	Ghe01G18250	Ghe01G08130	Ghe06G16240	Ghe01G08280	Ghe01G06230	Ghe01G27800	Ghe01G10850	Ghe06G16240	Ghe02G05610	Ghe01G08920	Ghe03G15170			Ghe06G16240	Ghe13G28780	Ghe10G20370	Ghe06G27930	Ghe10G15070				Ghe03G03150											Ghe10G19660				Ghe04G20040	Ghe07G03550							Ghe10G27120									
Ghe01G00430	Ghe01G04980	Ghe01G18840	Ghe01G08150	Ghe06G16890	Ghe01G08510	Ghe01G06750	Ghe01G28610	Ghe01G10980	Ghe06G16890	Ghe02G06130	Ghe01G08980	Ghe03G21430			Ghe06G16890	Ghe13G29600	Ghe11G14250	Ghe07G01100	Ghe10G15120				Ghe03G03450											Ghe11G02020				Ghe05G00450	Ghe07G07840							Ghe11G18270									
Ghe01G00440	Ghe01G05590	Ghe01G20220	Ghe01G08200	Ghe06G21070	Ghe01G08900	Ghe01G07170	Ghe01G29210	Ghe01G11150	Ghe06G21070	Ghe02G07180	Ghe01G09250	Ghe03G23970			Ghe06G21070	Ghe13G30600	Ghe11G26500	Ghe07G02500	Ghe10G20360				Ghe03G04070											Ghe11G26650				Ghe05G00710	Ghe07G10740							Ghe11G18750									
Ghe01G00450	Ghe01G05780	Ghe01G20320	Ghe01G08510	Ghe06G25320	Ghe01G08920	Ghe01G07370	Ghe02G00440	Ghe01G11160	Ghe06G25320	Ghe02G07600	Ghe01G09410	Ghe03G25720			Ghe06G25320	GheUnG10630	Ghe11G43970	Ghe07G06050	Ghe10G24930				Ghe03G06090											Ghe11G35970				Ghe05G02220	Ghe07G13320							Ghe11G25280									
Ghe01G00460	Ghe01G05840	Ghe01G21060	Ghe01G08520	Ghe06G25330	Ghe01G08980	Ghe01G07810	Ghe02G00890	Ghe01G11300	Ghe06G25330	Ghe02G09000	Ghe01G09450	Ghe04G07150			Ghe06G25330		Ghe12G00400	Ghe07G08160	Ghe10G24960				Ghe03G06890											Ghe12G29840				Ghe05G02300	Ghe07G20360							Ghe11G28050									
Ghe01G00470	Ghe01G05970	Ghe01G21890	Ghe01G08900	Ghe06G25340	Ghe01G09410	Ghe01G07820	Ghe02G02130	Ghe01G11390	Ghe06G25340	Ghe02G09090	Ghe01G09690	Ghe04G10020			Ghe06G25340		Ghe12G12710	Ghe07G11800	Ghe11G01450				Ghe03G06930											Ghe13G00070				Ghe05G06560	Ghe07G21140							Ghe11G28500									
Ghe01G00480	Ghe01G06130	Ghe01G22650	Ghe01G08920	Ghe07G07310	Ghe01G09450	Ghe01G07830	Ghe02G03930	Ghe01G11480	Ghe07G07310	Ghe02G12710	Ghe01G09890	Ghe04G12560			Ghe07G07310		Ghe12G13370	Ghe07G15550	Ghe11G05800				Ghe03G08070											Ghe13G13060				Ghe05G06980	Ghe07G21160							Ghe11G28830									
Ghe01G00490	Ghe01G06150	Ghe01G23330	Ghe01G08980	Ghe07G12310	Ghe01G09690	Ghe01G07940	Ghe02G04410	Ghe01G11500	Ghe07G12310	Ghe02G14290	Ghe01G10150	Ghe05G09370			Ghe07G12310		Ghe12G23800	Ghe07G17650	Ghe11G11260				Ghe03G08240											Ghe13G20540				Ghe05G09650	Ghe07G22470							Ghe11G32060									
Ghe01G00500	Ghe01G06160	Ghe01G23350	Ghe01G09250	Ghe07G21630	Ghe01G09890	Ghe01G07960	Ghe02G05220	Ghe01G11570	Ghe07G21630	Ghe02G15840	Ghe01G10500	Ghe05G13990			Ghe07G21630		Ghe12G30410	Ghe07G21030	Ghe11G15400				Ghe03G08570											Ghe13G21960				Ghe05G09960	Ghe07G25140							Ghe11G41270									
Ghe01G00510	Ghe01G06230	Ghe01G23420	Ghe01G09410	Ghe08G18150	Ghe01G10500	Ghe01G08130	Ghe02G05430	Ghe01G11610	Ghe08G18150	Ghe02G16180	Ghe01G10680	Ghe05G16950			Ghe08G18150		Ghe12G33780	Ghe07G22730	Ghe11G20780				Ghe03G10870											GheUnG02130				Ghe05G11410	Ghe07G26850							Ghe12G11790									
Ghe01G00520	Ghe01G06750	Ghe01G24720	Ghe01G09450	Ghe08G26550	Ghe01G10680	Ghe01G08150	Ghe02G05610	Ghe01G11660	Ghe08G26550	Ghe02G17020	Ghe01G10750	Ghe05G20750			Ghe08G26550		Ghe12G33960	Ghe07G27570	Ghe11G41930				Ghe03G11860											GheUnG13480				Ghe05G11650	Ghe07G27640							Ghe12G20910									
Ghe01G00530	Ghe01G07020	Ghe01G24790	Ghe01G09690	Ghe08G26690	Ghe01G10750	Ghe01G08200	Ghe02G05700	Ghe01G11790	Ghe08G26690	Ghe02G22410	Ghe01G10770	Ghe05G23210			Ghe08G26690		Ghe13G23690	Ghe08G01000	Ghe11G43150				Ghe03G13240															Ghe05G15720	Ghe08G05780							Ghe12G22380									
Ghe01G00540	Ghe01G07170	Ghe01G24820	Ghe01G09890	Ghe08G26980	Ghe01G10850	Ghe01G08280	Ghe02G06050	Ghe01G12860	Ghe08G26980	Ghe03G00160	Ghe01G10850	Ghe05G27020			Ghe08G26980		GheUnG16040	Ghe08G02430	Ghe11G43160				Ghe03G13840															Ghe05G16430	Ghe08G08260							Ghe12G31230									
Ghe01G00550	Ghe01G07370	Ghe01G25670	Ghe01G10150	Ghe08G27070	Ghe01G10980	Ghe01G08520	Ghe02G07540	Ghe01G12870	Ghe08G27070	Ghe03G00540	Ghe01G10980	Ghe05G29650			Ghe08G27070			Ghe08G05660	Ghe12G03360				Ghe03G13970															Ghe05G17290	Ghe08G24750							Ghe13G03840									
Ghe01G00560	Ghe01G07810	Ghe01G26120	Ghe01G10500	Ghe08G31440	Ghe01G11150	Ghe01G08920	Ghe02G07860	Ghe01G13020	Ghe08G31440	Ghe03G01250	Ghe01G11130	Ghe05G32930			Ghe08G31440			Ghe08G06950	Ghe12G05650				Ghe03G14210															Ghe05G18240	Ghe09G15450							Ghe13G17950									
Ghe01G00570	Ghe01G07820	Ghe01G26340	Ghe01G10680	Ghe09G10770	Ghe01G11160	Ghe01G08980	Ghe02G08850	Ghe01G13210	Ghe09G10770	Ghe03G01460	Ghe01G11150	Ghe05G40050			Ghe09G10770			Ghe08G09540	Ghe12G05660				Ghe03G14400															Ghe05G20500	Ghe10G01790							Ghe13G18000									
Ghe01G00580	Ghe01G07830	Ghe01G26780	Ghe01G10750	Ghe09G17370	Ghe01G11300	Ghe01G09250	Ghe02G09000	Ghe01G15130	Ghe09G17370	Ghe03G02940	Ghe01G11160	Ghe06G01490			Ghe09G17370			Ghe08G12670	Ghe12G15360				Ghe03G18510															Ghe05G25110	Ghe10G04160							Ghe13G18370									
Ghe01G00590	Ghe01G07940	Ghe01G26920	Ghe01G10770	Ghe09G17790	Ghe01G11390	Ghe01G09410	Ghe02G09840	Ghe01G15320	Ghe09G17790	Ghe03G03950	Ghe01G11300	Ghe06G27150			Ghe09G17790			Ghe08G16350	Ghe12G17480				Ghe03G22140															Ghe05G27270	Ghe10G06970							Ghe13G28080									
Ghe01G00610	Ghe01G07960	Ghe01G27290	Ghe01G10850	Ghe09G25970	Ghe01G11460	Ghe01G09420	Ghe02G09920	Ghe01G15650	Ghe09G25970	Ghe03G04520	Ghe01G11360	Ghe07G17090			Ghe09G25970			Ghe08G17890	Ghe12G19410				Ghe03G22150															Ghe05G37650	Ghe10G08670							GheUnG03860									
Ghe01G00620	Ghe01G08020	Ghe01G27400	Ghe01G10980	Ghe09G29320	Ghe01G11470	Ghe01G09450	Ghe02G10270	Ghe01G16860	Ghe09G29320	Ghe03G05290	Ghe01G11390	Ghe07G29190			Ghe09G29320			Ghe08G19280	Ghe12G24520				Ghe03G22550															Ghe05G38820	Ghe10G10330							GheUnG15290									
Ghe01G00630	Ghe01G08130	Ghe01G27800	Ghe01G11130	Ghe09G29380	Ghe01G11480	Ghe01G09670	Ghe02G12220	Ghe01G18310	Ghe09G29380	Ghe03G06250	Ghe01G11500	Ghe08G00690			Ghe09G29380			Ghe08G22690	Ghe12G27870				Ghe03G28280															Ghe05G40150	Ghe10G15700																
Ghe01G00640	Ghe01G08150	Ghe01G28610	Ghe01G11150	Ghe10G01460	Ghe01G11500	Ghe01G09690	Ghe02G12560	Ghe01G18750	Ghe10G01460	Ghe03G06670	Ghe01G11570	Ghe08G01390			Ghe10G01460			Ghe08G31360	Ghe12G31580				Ghe03G28750															Ghe05G40170	Ghe10G32100																
Ghe01G00650	Ghe01G08200	Ghe01G28720	Ghe01G11160	Ghe10G04630	Ghe01G11560	Ghe01G09700	Ghe02G12840	Ghe01G18890	Ghe10G04630	Ghe03G06690	Ghe01G11610	Ghe08G10410			Ghe10G04630			Ghe09G01250	Ghe13G03850				Ghe03G29410															Ghe05G40220	Ghe11G15530																
Ghe01G00660	Ghe01G08280	Ghe01G28900	Ghe01G11300	Ghe10G05720	Ghe01G11570	Ghe01G09800	Ghe02G14180	Ghe01G19250	Ghe10G05720	Ghe03G06820	Ghe01G11660	Ghe08G12120			Ghe10G05720			Ghe09G05760	Ghe13G21330				Ghe03G29420															Ghe05G40870	Ghe11G16820																
Ghe01G00670	Ghe01G08510	Ghe01G29210	Ghe01G11360	Ghe10G06670	Ghe01G11610	Ghe01G09890	Ghe02G14290	Ghe01G19350	Ghe10G06670	Ghe03G08380	Ghe01G11790	Ghe08G13610			Ghe10G06670			Ghe09G07850	Ghe13G29150				Ghe04G00960															Ghe06G03600	Ghe11G16860																
Ghe01G00680	Ghe01G08520	Ghe02G00440	Ghe01G11390	Ghe10G09980	Ghe01G11660	Ghe01G10150	Ghe02G17080	Ghe01G20660	Ghe10G09980	Ghe03G09560	Ghe01G12740	Ghe08G19590			Ghe10G09980			Ghe09G13920					Ghe04G01440															Ghe06G07760	Ghe11G18650																
Ghe01G00690	Ghe01G08900	Ghe02G00890	Ghe01G11480	Ghe10G11420	Ghe01G11700	Ghe01G10500	Ghe02G19150	Ghe01G20670	Ghe10G11420	Ghe03G12100	Ghe01G12860	Ghe08G28630			Ghe10G11420			Ghe09G14600					Ghe04G01510															Ghe06G16920	Ghe11G18660																
Ghe01G00700	Ghe01G08920	Ghe02G01150	Ghe01G11500	Ghe10G13700	Ghe01G11790	Ghe01G10680	Ghe02G19200	Ghe01G20680	Ghe10G13700	Ghe03G12480	Ghe01G12870	Ghe09G05910			Ghe10G13700			Ghe09G15720					Ghe04G03440															Ghe06G20010	Ghe11G21500																
Ghe01G00710	Ghe01G08980	Ghe02G02080	Ghe01G11570	Ghe10G16150	Ghe01G11850	Ghe01G10750	Ghe02G19300	Ghe01G20690	Ghe10G16150	Ghe03G13240	Ghe01G13210	Ghe09G06110			Ghe10G16150			Ghe09G16570					Ghe04G06240															Ghe06G21000	Ghe11G26030																
Ghe01G00720	Ghe01G09250	Ghe02G02130	Ghe01G11610	Ghe10G20370	Ghe01G11870	Ghe01G10770	Ghe02G21460	Ghe01G20890	Ghe10G20370	Ghe03G13840	Ghe01G13320	Ghe10G07170			Ghe10G20370			Ghe09G17040					Ghe04G09550															Ghe06G21580	Ghe11G27490																
Ghe01G00730	Ghe01G09410	Ghe02G03080	Ghe01G11660	Ghe11G14250	Ghe01G12740	Ghe01G10850	Ghe02G21600	Ghe01G21170	Ghe11G14250	Ghe03G14220	Ghe01G14020	Ghe10G19660			Ghe11G14250			Ghe09G18560					Ghe04G09830															Ghe06G21980	Ghe11G33860																
Ghe01G00740	Ghe01G09420	Ghe02G03930	Ghe01G11790	Ghe11G19010	Ghe01G12850	Ghe01G10980	Ghe02G22100	Ghe01G21670	Ghe11G19010	Ghe03G14550	Ghe01G14170	Ghe11G02020			Ghe11G19010			Ghe09G29310					Ghe04G13300															Ghe06G24380	Ghe12G19780																
Ghe01G00750	Ghe01G09450	Ghe02G04410	Ghe01G12860	Ghe11G26500	Ghe01G12860	Ghe01G11130	Ghe03G00040	Ghe01G22430	Ghe11G26500	Ghe03G15170	Ghe01G15130	Ghe11G26650			Ghe11G26500			Ghe09G30500					Ghe04G14880															Ghe06G25390	Ghe12G23140																
Ghe01G00760	Ghe01G09670	Ghe02G05220	Ghe01G12870	Ghe11G28450	Ghe01G12870	Ghe01G11150	Ghe03G00120	Ghe01G22800	Ghe11G28450	Ghe03G18510	Ghe01G15320	Ghe11G35970			Ghe11G28450			Ghe10G07790					Ghe04G18000															Ghe06G27950	Ghe13G01980																
Ghe01G00770	Ghe01G09690	Ghe02G05430	Ghe01G13020	Ghe11G43970	Ghe01G13020	Ghe01G11160	Ghe03G01250	Ghe01G23060	Ghe11G43970	Ghe03G18630	Ghe01G15650	Ghe12G29840			Ghe11G43970			Ghe10G10520					Ghe04G18070															Ghe07G00870	Ghe13G02750																
Ghe01G00780	Ghe01G09700	Ghe02G05610	Ghe01G13210	Ghe11G44290	Ghe01G13210	Ghe01G11300	Ghe03G01740	Ghe01G23310	Ghe11G44290	Ghe03G19840	Ghe01G15820	Ghe13G00070			Ghe11G44290			Ghe10G10540					Ghe04G19270															Ghe07G04040	Ghe13G09380																
Ghe01G00800	Ghe01G09800	Ghe02G05700	Ghe01G13320	Ghe12G00400	Ghe01G13370	Ghe01G11360	Ghe03G02130	Ghe01G23870	Ghe12G00400	Ghe03G21430	Ghe01G16400	Ghe13G13060			Ghe12G00400			Ghe10G15070					Ghe04G19540															Ghe07G04180	Ghe13G17640																
Ghe01G00810	Ghe01G09890	Ghe02G06050	Ghe01G14020	Ghe12G12710	Ghe01G14170	Ghe01G11390	Ghe03G02300	Ghe01G23950	Ghe12G12710	Ghe03G22150	Ghe01G16410	Ghe13G20540			Ghe12G12710			Ghe10G15120					Ghe04G20040															Ghe07G06500	Ghe13G19320																
Ghe01G00820	Ghe01G10150	Ghe02G06130	Ghe01G15130	Ghe12G13370	Ghe01G14410	Ghe01G11460	Ghe03G02350	Ghe01G24120	Ghe12G13370	Ghe03G23310	Ghe01G16490	Ghe13G21960			Ghe12G13370			Ghe10G16120					Ghe04G20810															Ghe07G13100	Ghe13G26210																
Ghe01G00830	Ghe01G10500	Ghe02G07180	Ghe01G15320	Ghe12G23800	Ghe01G15130	Ghe01G11500	Ghe03G02820	Ghe01G24420	Ghe12G23800	Ghe03G23520	Ghe01G16860	GheUnG02130			Ghe12G23800			Ghe10G20360					Ghe04G21200															Ghe07G14050	Ghe13G26220																
Ghe01G00840	Ghe01G10680	Ghe02G07540	Ghe01G15650	Ghe12G29870	Ghe01G15320	Ghe01G11570	Ghe03G03040	Ghe01G24710	Ghe12G29870	Ghe03G23970	Ghe01G17160	GheUnG13480			Ghe12G29870			Ghe10G24930					Ghe04G22160															Ghe07G14060																	
Ghe01G00850	Ghe01G10750	Ghe02G07600	Ghe01G15820	Ghe12G30410	Ghe01G15650	Ghe01G11610	Ghe03G03150	Ghe01G24740	Ghe12G30410	Ghe03G25720	Ghe01G18310	Ghe01G02480			Ghe12G30410			Ghe10G24960					Ghe04G23660															Ghe07G14190																	
Ghe01G00860	Ghe01G10770	Ghe02G07860	Ghe01G16400	Ghe12G33780	Ghe01G16860	Ghe01G11660	Ghe03G03450	Ghe01G25100	Ghe12G33780	Ghe04G02270	Ghe01G18430	Ghe01G03940			Ghe12G33780			Ghe11G01450					Ghe04G25180															Ghe07G21800																	
Ghe01G00870	Ghe01G10850	Ghe02G08850	Ghe01G16410	Ghe12G33960	Ghe01G18250	Ghe01G11790	Ghe03G04070	Ghe01G25250	Ghe12G33960	Ghe04G02340	Ghe01G19240	Ghe01G13360			Ghe12G33960			Ghe11G05800					Ghe05G00330															Ghe07G28390																	
Ghe01G00880	Ghe01G10980	Ghe02G09000	Ghe01G16490	Ghe13G10650	Ghe01G18310	Ghe01G11850	Ghe03G04130	Ghe01G25390	Ghe13G10650	Ghe04G04260	Ghe01G19250	Ghe01G20220			Ghe13G10650			Ghe11G06410					Ghe05G00600															Ghe08G03680																	
Ghe01G00900	Ghe01G11130	Ghe02G09090	Ghe01G16860	Ghe13G14410	Ghe01G18750	Ghe01G11870	Ghe03G06090	Ghe01G25460	Ghe13G14410	Ghe04G04640	Ghe01G19350	Ghe01G21060			Ghe13G14410			Ghe11G06550					Ghe05G01030															Ghe08G06780																	
Ghe01G00910	Ghe01G11150	Ghe02G09840	Ghe01G17160	Ghe13G16920	Ghe01G18840	Ghe01G12740	Ghe03G06250	Ghe01G25660	Ghe13G16920	Ghe04G04680	Ghe01G19590	Ghe01G23420			Ghe13G16920			Ghe11G07400					Ghe05G02300															Ghe08G07120																	
Ghe01G00920	Ghe01G11160	Ghe02G09920	Ghe01G18310	Ghe13G19850	Ghe01G18890	Ghe01G12860	Ghe03G06890	Ghe01G25810	Ghe13G19850	Ghe04G05730	Ghe01G19630	Ghe01G28900			Ghe13G19850			Ghe11G08350					Ghe05G03680															Ghe08G07950																	
Ghe01G00930	Ghe01G11300	Ghe02G10270	Ghe01G18430	Ghe13G19960	Ghe01G19250	Ghe01G12870	Ghe03G06930	Ghe01G26260	Ghe13G19960	Ghe04G05930	Ghe01G19710	Ghe02G09090			Ghe13G19960			Ghe11G11260					Ghe05G07520															Ghe08G12030																	
Ghe01G00940	Ghe01G11360	Ghe02G12220	Ghe01G18750	Ghe13G23690	Ghe01G19350	Ghe01G13210	Ghe03G08070	Ghe01G26310	Ghe13G23690	Ghe04G07150	Ghe01G20660	Ghe02G12710			Ghe13G23690			Ghe11G15400					Ghe05G09960															Ghe08G18930																	
Ghe01G00950	Ghe01G11390	Ghe02G12560	Ghe01G18890	Ghe13G28780	Ghe01G20320	Ghe01G13320	Ghe03G08240	Ghe01G26520	Ghe13G28780	Ghe04G07450	Ghe01G20670	Ghe03G00160			Ghe13G28780			Ghe11G20780					Ghe05G12740															Ghe08G20720																	
Ghe01G00960	Ghe01G11460	Ghe02G12710	Ghe01G19240	Ghe13G29600	Ghe01G20660	Ghe01G13360	Ghe03G08570	Ghe01G26770	Ghe13G29600	Ghe04G07910	Ghe01G20680	Ghe03G00540			Ghe13G29600			Ghe11G24160					Ghe05G13180															Ghe08G27190																	
Ghe01G00970	Ghe01G11470	Ghe02G12840	Ghe01G19250	Ghe13G30600	Ghe01G20670	Ghe01G14020	Ghe03G09680	Ghe01G26930	Ghe13G30600	Ghe04G08410	Ghe01G20690	Ghe03G05290			Ghe13G30600			Ghe11G25620					Ghe05G17020															Ghe08G27470																	
Ghe01G00980	Ghe01G11480	Ghe02G14180	Ghe01G19350	GheUnG10630	Ghe01G20680	Ghe01G14170	Ghe03G10870	Ghe01G27510	GheUnG10630	Ghe04G09700	Ghe01G20890	Ghe03G06670			GheUnG10630			Ghe11G34750					Ghe05G17760															Ghe08G28910																	
Ghe01G00990	Ghe01G11500	Ghe02G14290	Ghe01G19590	GheUnG16040	Ghe01G20690	Ghe01G14410	Ghe03G11200	Ghe01G27650	GheUnG16040	Ghe04G10020	Ghe01G21170	Ghe03G06690			GheUnG16040			Ghe11G41930					Ghe05G18240															Ghe08G32140																	
Ghe01G01000	Ghe01G11560	Ghe02G15840	Ghe01G19630	Ghe01G00080	Ghe01G20890	Ghe01G15130	Ghe03G11860	Ghe01G27870	Ghe01G00080	Ghe04G10460	Ghe01G21670	Ghe03G12480						Ghe11G43150					Ghe05G19310															Ghe09G00930																	
Ghe01G01010	Ghe01G11570	Ghe02G16180	Ghe01G19710	Ghe01G02320	Ghe01G21170	Ghe01G15320	Ghe03G12100	Ghe01G28070	Ghe01G02320	Ghe04G12560	Ghe01G21690	Ghe04G04640						Ghe11G43160					Ghe05G19760															Ghe09G01270																	
Ghe01G01020	Ghe01G11610	Ghe02G17020	Ghe01G20660	Ghe01G11700	Ghe01G21670	Ghe01G15650	Ghe03G12940	Ghe01G28180	Ghe01G11700	Ghe04G13740	Ghe01G21810	Ghe04G07910						Ghe12G00160					Ghe05G21290															Ghe09G01330																	
Ghe01G01030	Ghe01G11660	Ghe02G17080	Ghe01G20670	Ghe01G12740	Ghe01G22430	Ghe01G15820	Ghe03G12950	Ghe01G28620	Ghe01G12740	Ghe04G14300	Ghe01G22000	Ghe04G08410						Ghe12G03360					Ghe05G22090															Ghe09G01430																	
Ghe01G01040	Ghe01G11700	Ghe02G19150	Ghe01G20680	Ghe01G14170	Ghe01G22650	Ghe01G16400	Ghe03G13240	Ghe01G28960	Ghe01G14170	Ghe04G14880	Ghe01G22430	Ghe04G20270						Ghe12G04440					Ghe05G24060															Ghe09G02680																	
Ghe01G01050	Ghe01G11790	Ghe02G19200	Ghe01G20690	Ghe01G18250	Ghe01G22800	Ghe01G16410	Ghe03G13840	Ghe01G29040	Ghe01G18250	Ghe04G16000	Ghe01G22790	Ghe05G03550						Ghe12G05650					Ghe05G26450															Ghe09G11520																	
Ghe01G01060	Ghe01G11850	Ghe02G19300	Ghe01G20890	Ghe01G20320	Ghe01G23060	Ghe01G16490	Ghe03G13970	Ghe01G29090	Ghe01G20320	Ghe04G16950	Ghe01G22800	Ghe05G04240						Ghe12G05660					Ghe05G27260															Ghe09G14190																	
Ghe01G01090	Ghe01G11870	Ghe02G21460	Ghe01G21170	Ghe01G24720	Ghe01G23310	Ghe01G16860	Ghe03G14210	Ghe01G29250	Ghe01G24720	Ghe04G18070	Ghe01G22880	Ghe05G08660						Ghe12G08090					Ghe05G29320															Ghe09G15230																	
Ghe01G01100	Ghe01G12740	Ghe02G21600	Ghe01G21670	Ghe01G26340	Ghe01G23330	Ghe01G17160	Ghe03G14400	Ghe02G00110	Ghe01G26340	Ghe04G19190	Ghe01G23060	Ghe05G09430						Ghe12G15360					Ghe05G29330															Ghe09G18200																	
Ghe01G01110	Ghe01G12850	Ghe02G22100	Ghe01G21690	Ghe02G09840	Ghe01G23350	Ghe01G17400	Ghe03G17660	Ghe02G00160	Ghe02G09840	Ghe04G20040	Ghe01G23310	Ghe05G12800						Ghe12G17480					Ghe05G30140															Ghe09G20070																	
Ghe01G01120	Ghe01G12860	Ghe02G22410	Ghe01G21810	Ghe02G09920	Ghe01G23870	Ghe01G18310	Ghe03G18510	Ghe02G00180	Ghe02G09920	Ghe04G20270	Ghe01G23350	Ghe05G13980						Ghe12G19410					Ghe05G34540															Ghe09G26150																	
Ghe01G01130	Ghe01G12870	Ghe03G00040	Ghe01G22000	Ghe02G19150	Ghe01G23950	Ghe01G18430	Ghe03G18590	Ghe02G00190	Ghe02G19150	Ghe04G20760	Ghe01G23590	Ghe05G15510						Ghe12G23710					Ghe05G38700															Ghe09G28180																	
Ghe01G01140	Ghe01G13020	Ghe03G00120	Ghe01G22430	Ghe02G21460	Ghe01G24120	Ghe01G19240	Ghe03G19840	Ghe02G00540	Ghe02G21460	Ghe04G20830	Ghe01G23870	Ghe05G16240						Ghe12G24520					Ghe05G38820															Ghe10G03820																	
Ghe01G01150	Ghe01G13210	Ghe03G00160	Ghe01G22790	Ghe03G02300	Ghe01G24420	Ghe01G19250	Ghe03G22140	Ghe02G00810	Ghe03G02300	Ghe04G20990	Ghe01G24070	Ghe05G18160						Ghe12G27870					Ghe05G40150															Ghe10G11930																	
Ghe01G01160	Ghe01G13320	Ghe03G00540	Ghe01G22800	Ghe03G02350	Ghe01G24710	Ghe01G19350	Ghe03G22150	Ghe02G01240	Ghe03G02350	Ghe04G23380	Ghe01G24120	Ghe05G26830						Ghe12G31580					Ghe05G40170															Ghe10G11970																	
Ghe01G01170	Ghe01G13360	Ghe03G01250	Ghe01G22880	Ghe03G02820	Ghe01G24720	Ghe01G19590	Ghe03G22550	Ghe02G01490	Ghe03G02820	Ghe05G00450	Ghe01G24350	Ghe05G34180						Ghe13G00900					Ghe05G40220															Ghe10G12450																	
Ghe01G01180	Ghe01G13370	Ghe03G01460	Ghe01G23060	Ghe03G11200	Ghe01G24740	Ghe01G19630	Ghe03G23560	Ghe02G01500	Ghe03G11200	Ghe05G00710	Ghe01G24360	Ghe05G37620						Ghe13G03380					Ghe05G40870															Ghe10G12470																	
Ghe01G01190	Ghe01G14020	Ghe03G01740	Ghe01G23310	Ghe03G12940	Ghe01G24790	Ghe01G19710	Ghe03G26390	Ghe02G01760	Ghe03G12940	Ghe05G00980	Ghe01G24430	Ghe05G45660						Ghe13G03850					Ghe05G45710															Ghe10G12610																	
Ghe01G01200	Ghe01G14170	Ghe03G02130	Ghe01G23590	Ghe03G12950	Ghe01G25100	Ghe01G20220	Ghe03G28280	Ghe02G01810	Ghe03G12950	Ghe05G02220	Ghe01G24710	Ghe06G16230						Ghe13G21330					Ghe06G00240															Ghe10G19970																	
Ghe01G01210	Ghe01G14410	Ghe03G02300	Ghe01G23870	Ghe04G01500	Ghe01G25250	Ghe01G20660	Ghe03G28320	Ghe02G01860	Ghe04G01500	Ghe05G02300	Ghe01G24720	Ghe06G19370						Ghe13G24170					Ghe06G07760															Ghe10G23000																	
Ghe01G01220	Ghe01G15130	Ghe03G02350	Ghe01G23950	Ghe04G05740	Ghe01G25390	Ghe01G20670	Ghe03G28750	Ghe02G02170	Ghe04G05740	Ghe05G02890	Ghe01G24770	Ghe06G20700						Ghe13G26520					Ghe06G14580															Ghe10G32960																	
Ghe01G01230	Ghe01G15320	Ghe03G02820	Ghe01G24070	Ghe04G10750	Ghe01G25460	Ghe01G20680	Ghe03G29410	Ghe02G02690	Ghe04G10750	Ghe05G03550	Ghe01G25100	Ghe06G22640						Ghe13G29150					Ghe06G15140															Ghe11G01700																	
Ghe01G01240	Ghe01G15650	Ghe03G02940	Ghe01G24120	Ghe05G03110	Ghe01G25660	Ghe01G20690	Ghe03G29420	Ghe02G02760	Ghe05G03110	Ghe05G04240	Ghe01G25250	Ghe07G01500						Ghe13G30440					Ghe06G15770															Ghe11G03250																	
Ghe01G01250	Ghe01G15820	Ghe03G03040	Ghe01G24350	Ghe05G04760	Ghe01G25670	Ghe01G20890	Ghe03G31110	Ghe02G02810	Ghe05G04760	Ghe05G06560	Ghe01G25390	Ghe07G01700						Ghe13G30450					Ghe06G20690															Ghe11G07150																	
